n,m,s,r,w,z,independent_groups,dependent_failures,C_t1,C_t4,effective_t4,bytes_equal,syndrome,status
11,3,2,7,16,2,5,8,364,364,4,PASS,PASS,PASS
11,3,2,8,16,1,7,5,377,377,4,PASS,PASS,PASS
11,3,2,8,16,2,6,8,410,410,4,PASS,PASS,PASS
11,3,2,9,16,1,8,5,423,423,4,PASS,PASS,PASS
11,3,2,9,16,2,7,8,456,456,4,PASS,PASS,PASS
11,3,2,10,16,1,9,5,469,469,4,PASS,PASS,PASS
11,3,2,10,16,2,8,8,502,502,4,PASS,PASS,PASS
11,3,2,11,16,1,10,5,515,515,4,PASS,PASS,PASS
11,3,2,11,16,2,9,8,548,548,4,PASS,PASS,PASS
11,3,2,12,16,1,11,5,561,561,4,PASS,PASS,PASS
11,3,2,12,16,2,10,8,594,594,4,PASS,PASS,PASS
11,3,2,13,16,1,12,5,607,607,4,PASS,PASS,PASS
11,3,2,13,16,2,11,8,640,640,4,PASS,PASS,PASS
11,3,2,14,16,1,13,5,653,653,4,PASS,PASS,PASS
11,3,2,14,16,2,12,8,686,686,4,PASS,PASS,PASS
11,3,2,15,16,1,14,5,699,699,4,PASS,PASS,PASS
11,3,2,15,16,2,13,8,732,732,4,PASS,PASS,PASS
11,3,2,16,16,1,15,5,745,745,4,PASS,PASS,PASS
11,3,2,16,16,2,14,8,778,778,4,PASS,PASS,PASS
11,3,2,17,16,1,16,5,791,791,4,PASS,PASS,PASS
11,3,2,17,16,2,15,8,824,824,4,PASS,PASS,PASS
11,3,2,18,16,1,17,5,837,837,4,PASS,PASS,PASS
11,3,2,18,16,2,16,8,870,870,4,PASS,PASS,PASS
11,3,2,19,16,1,18,5,883,883,4,PASS,PASS,PASS
11,3,2,19,16,2,17,8,916,916,4,PASS,PASS,PASS
11,3,2,20,16,1,19,5,929,929,4,PASS,PASS,PASS
11,3,2,20,16,2,18,8,962,962,4,PASS,PASS,PASS
11,3,2,21,32,1,20,5,975,975,4,PASS,PASS,PASS
11,3,2,21,32,2,19,8,1008,1008,4,PASS,PASS,PASS
11,3,2,22,32,1,21,5,1021,1021,4,PASS,PASS,PASS
11,3,2,22,32,2,20,8,1054,1054,4,PASS,PASS,PASS
11,3,2,23,16,1,22,5,1067,1067,4,PASS,PASS,PASS
11,3,2,23,16,2,21,8,1100,1100,4,PASS,PASS,PASS
11,3,2,24,16,1,23,5,1113,1113,4,PASS,PASS,PASS
11,3,2,24,16,2,22,8,1146,1146,4,PASS,PASS,PASS
11,3,3,4,16,1,3,6,237,237,3,PASS,PASS,PASS
11,3,3,4,16,2,2,9,273,273,2,PASS,PASS,PASS
11,3,3,4,16,3,1,12,327,327,1,PASS,PASS,PASS
11,3,3,5,32,1,4,6,294,294,4,PASS,PASS,PASS
11,3,3,5,32,2,3,9,330,330,3,PASS,PASS,PASS
11,3,3,5,32,3,2,12,384,384,2,PASS,PASS,PASS
11,3,3,6,32,1,5,6,351,351,4,PASS,PASS,PASS
11,3,3,6,32,2,4,9,387,387,4,PASS,PASS,PASS
11,3,3,6,32,3,3,12,441,441,3,PASS,PASS,PASS
11,3,3,7,32,1,6,6,408,408,4,PASS,PASS,PASS
11,3,3,7,32,2,5,9,444,444,4,PASS,PASS,PASS
11,3,3,7,32,3,4,12,498,498,4,PASS,PASS,PASS
11,3,3,8,32,1,7,6,465,465,4,PASS,PASS,PASS
11,3,3,8,32,2,6,9,501,501,4,PASS,PASS,PASS
11,3,3,8,32,3,5,12,555,555,4,PASS,PASS,PASS
11,3,3,9,32,1,8,6,522,522,4,PASS,PASS,PASS
11,3,3,9,32,2,7,9,558,558,4,PASS,PASS,PASS
11,3,3,9,32,3,6,12,612,612,4,PASS,PASS,PASS
11,3,3,10,32,1,9,6,579,579,4,PASS,PASS,PASS
11,3,3,10,32,2,8,9,615,615,4,PASS,PASS,PASS
11,3,3,10,32,3,7,12,669,669,4,PASS,PASS,PASS
11,3,3,11,32,1,10,6,636,636,4,PASS,PASS,PASS
11,3,3,11,32,2,9,9,672,672,4,PASS,PASS,PASS
11,3,3,11,32,3,8,12,726,726,4,PASS,PASS,PASS
11,3,3,12,32,1,11,6,693,693,4,PASS,PASS,PASS
11,3,3,12,32,2,10,9,729,729,4,PASS,PASS,PASS
11,3,3,12,32,3,9,12,783,783,4,PASS,PASS,PASS
11,3,3,13,32,1,12,6,750,750,4,PASS,PASS,PASS
11,3,3,13,32,2,11,9,786,786,4,PASS,PASS,PASS
11,3,3,13,32,3,10,12,840,840,4,PASS,PASS,PASS
11,3,3,14,32,1,13,6,807,807,4,PASS,PASS,PASS
11,3,3,14,32,2,12,9,843,843,4,PASS,PASS,PASS
11,3,3,14,32,3,11,12,897,897,4,PASS,PASS,PASS
11,3,3,15,32,1,14,6,864,864,4,PASS,PASS,PASS
11,3,3,15,32,2,13,9,900,900,4,PASS,PASS,PASS
11,3,3,15,32,3,12,12,954,954,4,PASS,PASS,PASS
11,3,3,16,32,1,15,6,921,921,4,PASS,PASS,PASS
11,3,3,16,32,2,14,9,957,957,4,PASS,PASS,PASS
11,3,3,16,32,3,13,12,1011,1011,4,PASS,PASS,PASS
11,3,3,17,32,1,16,6,978,978,4,PASS,PASS,PASS
11,3,3,17,32,2,15,9,1014,1014,4,PASS,PASS,PASS
11,3,3,17,32,3,14,12,1068,1068,4,PASS,PASS,PASS
11,3,3,18,32,1,17,6,1035,1035,4,PASS,PASS,PASS
11,3,3,18,32,2,16,9,1071,1071,4,PASS,PASS,PASS
11,3,3,18,32,3,15,12,1125,1125,4,PASS,PASS,PASS
11,3,3,19,32,1,18,6,1092,1092,4,PASS,PASS,PASS
11,3,3,19,32,2,17,9,1128,1128,4,PASS,PASS,PASS
11,3,3,19,32,3,16,12,1182,1182,4,PASS,PASS,PASS
11,3,3,20,32,1,19,6,1149,1149,4,PASS,PASS,PASS
11,3,3,20,32,2,18,9,1185,1185,4,PASS,PASS,PASS
11,3,3,20,32,3,17,12,1239,1239,4,PASS,PASS,PASS
11,3,3,21,32,1,20,6,1206,1206,4,PASS,PASS,PASS
11,3,3,21,32,2,19,9,1242,1242,4,PASS,PASS,PASS
11,3,3,21,32,3,18,12,1296,1296,4,PASS,PASS,PASS
11,3,3,22,32,1,21,6,1263,1263,4,PASS,PASS,PASS
11,3,3,22,32,2,20,9,1299,1299,4,PASS,PASS,PASS
11,3,3,22,32,3,19,12,1353,1353,4,PASS,PASS,PASS
11,3,3,23,32,1,22,6,1320,1320,4,PASS,PASS,PASS
11,3,3,23,32,2,21,9,1356,1356,4,PASS,PASS,PASS
11,3,3,23,32,3,20,12,1410,1410,4,PASS,PASS,PASS
11,3,3,24,32,1,23,6,1377,1377,4,PASS,PASS,PASS
11,3,3,24,32,2,22,9,1413,1413,4,PASS,PASS,PASS
11,3,3,24,32,3,21,12,1467,1467,4,PASS,PASS,PASS
12,1,1,4,8,1,3,2,93,93,3,PASS,PASS,PASS
12,1,1,5,8,1,4,2,116,116,4,PASS,PASS,PASS
12,1,1,6,8,1,5,2,139,139,4,PASS,PASS,PASS
12,1,1,7,8,1,6,2,162,162,4,PASS,PASS,PASS
12,1,1,8,8,1,7,2,185,185,4,PASS,PASS,PASS
12,1,1,9,8,1,8,2,208,208,4,PASS,PASS,PASS
12,1,1,10,8,1,9,2,231,231,4,PASS,PASS,PASS
12,1,1,11,8,1,10,2,254,254,4,PASS,PASS,PASS
12,1,1,12,8,1,11,2,277,277,4,PASS,PASS,PASS
12,1,1,13,8,1,12,2,300,300,4,PASS,PASS,PASS
12,1,1,14,8,1,13,2,323,323,4,PASS,PASS,PASS
12,1,1,15,8,1,14,2,346,346,4,PASS,PASS,PASS
12,1,1,16,8,1,15,2,369,369,4,PASS,PASS,PASS
12,1,1,17,8,1,16,2,392,392,4,PASS,PASS,PASS
12,1,1,18,8,1,17,2,415,415,4,PASS,PASS,PASS
12,1,1,19,8,1,18,2,438,438,4,PASS,PASS,PASS
12,1,1,20,8,1,19,2,461,461,4,PASS,PASS,PASS
12,1,1,21,8,1,20,2,484,484,4,PASS,PASS,PASS
12,1,1,22,8,1,21,2,507,507,4,PASS,PASS,PASS
12,1,1,23,8,1,22,2,530,530,4,PASS,PASS,PASS
12,1,1,24,8,1,23,2,553,553,4,PASS,PASS,PASS
12,1,2,4,8,1,3,3,141,141,3,PASS,PASS,PASS
12,1,2,4,8,2,2,4,146,146,2,PASS,PASS,PASS
12,1,2,5,8,1,4,3,176,176,4,PASS,PASS,PASS
12,1,2,5,8,2,3,4,181,181,3,PASS,PASS,PASS
12,1,2,6,8,1,5,3,211,211,4,PASS,PASS,PASS
12,1,2,6,8,2,4,4,216,216,4,PASS,PASS,PASS
12,1,2,7,8,1,6,3,246,246,4,PASS,PASS,PASS
12,1,2,7,8,2,5,4,251,251,4,PASS,PASS,PASS
12,1,2,8,8,1,7,3,281,281,4,PASS,PASS,PASS
12,1,2,8,8,2,6,4,286,286,4,PASS,PASS,PASS
12,1,2,9,8,1,8,3,316,316,4,PASS,PASS,PASS
12,1,2,9,8,2,7,4,321,321,4,PASS,PASS,PASS
12,1,2,10,8,1,9,3,351,351,4,PASS,PASS,PASS
12,1,2,10,8,2,8,4,356,356,4,PASS,PASS,PASS
12,1,2,11,8,1,10,3,386,386,4,PASS,PASS,PASS
12,1,2,11,8,2,9,4,391,391,4,PASS,PASS,PASS
12,1,2,12,16,1,11,3,421,421,4,PASS,PASS,PASS
12,1,2,12,16,2,10,4,426,426,4,PASS,PASS,PASS
12,1,2,13,16,1,12,3,456,456,4,PASS,PASS,PASS
12,1,2,13,16,2,11,4,461,461,4,PASS,PASS,PASS
12,1,2,14,16,1,13,3,491,491,4,PASS,PASS,PASS
12,1,2,14,16,2,12,4,496,496,4,PASS,PASS,PASS
12,1,2,15,16,1,14,3,526,526,4,PASS,PASS,PASS
12,1,2,15,16,2,13,4,531,531,4,PASS,PASS,PASS
12,1,2,16,16,1,15,3,561,561,4,PASS,PASS,PASS
12,1,2,16,16,2,14,4,566,566,4,PASS,PASS,PASS
12,1,2,17,16,1,16,3,596,596,4,PASS,PASS,PASS
12,1,2,17,16,2,15,4,601,601,4,PASS,PASS,PASS
12,1,2,18,16,1,17,3,631,631,4,PASS,PASS,PASS
12,1,2,18,16,2,16,4,636,636,4,PASS,PASS,PASS
12,1,2,19,16,1,18,3,666,666,4,PASS,PASS,PASS
12,1,2,19,16,2,17,4,671,671,4,PASS,PASS,PASS
12,1,2,20,16,1,19,3,701,701,4,PASS,PASS,PASS
12,1,2,20,16,2,18,4,706,706,4,PASS,PASS,PASS
12,1,2,21,16,1,20,3,736,736,4,PASS,PASS,PASS
12,1,2,21,16,2,19,4,741,741,4,PASS,PASS,PASS
12,1,2,22,16,1,21,3,771,771,4,PASS,PASS,PASS
12,1,2,22,16,2,20,4,776,776,4,PASS,PASS,PASS
12,1,2,23,16,1,22,3,806,806,4,PASS,PASS,PASS
12,1,2,23,16,2,21,4,811,811,4,PASS,PASS,PASS
12,1,2,24,16,1,23,3,841,841,4,PASS,PASS,PASS
12,1,2,24,16,2,22,4,846,846,4,PASS,PASS,PASS
12,1,3,4,16,1,3,4,189,189,3,PASS,PASS,PASS
12,1,3,4,16,2,2,5,195,195,2,PASS,PASS,PASS
12,1,3,4,16,3,1,6,203,203,1,PASS,PASS,PASS
12,1,3,5,16,1,4,4,236,236,4,PASS,PASS,PASS
12,1,3,5,16,2,3,5,242,242,3,PASS,PASS,PASS
12,1,3,5,16,3,2,6,250,250,2,PASS,PASS,PASS
12,1,3,6,16,1,5,4,283,283,4,PASS,PASS,PASS
12,1,3,6,16,2,4,5,289,289,4,PASS,PASS,PASS
12,1,3,6,16,3,3,6,297,297,3,PASS,PASS,PASS
12,1,3,7,16,1,6,4,330,330,4,PASS,PASS,PASS
12,1,3,7,16,2,5,5,336,336,4,PASS,PASS,PASS
12,1,3,7,16,3,4,6,344,344,4,PASS,PASS,PASS
12,1,3,8,16,1,7,4,377,377,4,PASS,PASS,PASS
12,1,3,8,16,2,6,5,383,383,4,PASS,PASS,PASS
12,1,3,8,16,3,5,6,391,391,4,PASS,PASS,PASS
12,1,3,9,16,1,8,4,424,424,4,PASS,PASS,PASS
12,1,3,9,16,2,7,5,430,430,4,PASS,PASS,PASS
12,1,3,9,16,3,6,6,438,438,4,PASS,PASS,PASS
12,1,3,10,16,1,9,4,471,471,4,PASS,PASS,PASS
12,1,3,10,16,2,8,5,477,477,4,PASS,PASS,PASS
12,1,3,10,16,3,7,6,485,485,4,PASS,PASS,PASS
12,1,3,11,16,1,10,4,518,518,4,PASS,PASS,PASS
12,1,3,11,16,2,9,5,524,524,4,PASS,PASS,PASS
12,1,3,11,16,3,8,6,532,532,4,PASS,PASS,PASS
12,1,3,12,16,1,11,4,565,565,4,PASS,PASS,PASS
12,1,3,12,16,2,10,5,571,571,4,PASS,PASS,PASS
12,1,3,12,16,3,9,6,579,579,4,PASS,PASS,PASS
12,1,3,13,32,1,12,4,612,612,4,PASS,PASS,PASS
12,1,3,13,32,2,11,5,618,618,4,PASS,PASS,PASS
12,1,3,13,32,3,10,6,626,626,4,PASS,PASS,PASS
12,1,3,14,32,1,13,4,659,659,4,PASS,PASS,PASS
12,1,3,14,32,2,12,5,665,665,4,PASS,PASS,PASS
12,1,3,14,32,3,11,6,673,673,4,PASS,PASS,PASS
12,1,3,15,32,1,14,4,706,706,4,PASS,PASS,PASS
12,1,3,15,32,2,13,5,712,712,4,PASS,PASS,PASS
12,1,3,15,32,3,12,6,720,720,4,PASS,PASS,PASS
12,1,3,16,16,1,15,4,753,753,4,PASS,PASS,PASS
12,1,3,16,16,2,14,5,759,759,4,PASS,PASS,PASS
12,1,3,16,16,3,13,6,767,767,4,PASS,PASS,PASS
12,1,3,17,32,1,16,4,800,800,4,PASS,PASS,PASS
12,1,3,17,32,2,15,5,806,806,4,PASS,PASS,PASS
12,1,3,17,32,3,14,6,814,814,4,PASS,PASS,PASS
12,1,3,18,32,1,17,4,847,847,4,PASS,PASS,PASS
12,1,3,18,32,2,16,5,853,853,4,PASS,PASS,PASS
12,1,3,18,32,3,15,6,861,861,4,PASS,PASS,PASS
12,1,3,19,32,1,18,4,894,894,4,PASS,PASS,PASS
12,1,3,19,32,2,17,5,900,900,4,PASS,PASS,PASS
12,1,3,19,32,3,16,6,908,908,4,PASS,PASS,PASS
12,1,3,20,16,1,19,4,941,941,4,PASS,PASS,PASS
12,1,3,20,16,2,18,5,947,947,4,PASS,PASS,PASS
12,1,3,20,16,3,17,6,955,955,4,PASS,PASS,PASS
12,1,3,21,32,1,20,4,988,988,4,PASS,PASS,PASS
12,1,3,21,32,2,19,5,994,994,4,PASS,PASS,PASS
12,1,3,21,32,3,18,6,1002,1002,4,PASS,PASS,PASS
12,1,3,22,32,1,21,4,1035,1035,4,PASS,PASS,PASS
12,1,3,22,32,2,20,5,1041,1041,4,PASS,PASS,PASS
12,1,3,22,32,3,19,6,1049,1049,4,PASS,PASS,PASS
12,1,3,23,32,1,22,4,1082,1082,4,PASS,PASS,PASS
12,1,3,23,32,2,21,5,1088,1088,4,PASS,PASS,PASS
12,1,3,23,32,3,20,6,1096,1096,4,PASS,PASS,PASS
12,1,3,24,32,1,23,4,1129,1129,4,PASS,PASS,PASS
12,1,3,24,32,2,22,5,1135,1135,4,PASS,PASS,PASS
12,1,3,24,32,3,21,6,1143,1143,4,PASS,PASS,PASS
12,2,1,4,8,1,3,3,132,132,3,PASS,PASS,PASS
12,2,1,5,8,1,4,3,164,164,4,PASS,PASS,PASS
12,2,1,6,8,1,5,3,196,196,4,PASS,PASS,PASS
12,2,1,7,8,1,6,3,228,228,4,PASS,PASS,PASS
12,2,1,8,8,1,7,3,260,260,4,PASS,PASS,PASS
12,2,1,9,8,1,8,3,292,292,4,PASS,PASS,PASS
12,2,1,10,8,1,9,3,324,324,4,PASS,PASS,PASS
12,2,1,11,8,1,10,3,356,356,4,PASS,PASS,PASS
12,2,1,12,8,1,11,3,388,388,4,PASS,PASS,PASS
12,2,1,13,8,1,12,3,420,420,4,PASS,PASS,PASS
12,2,1,14,8,1,13,3,452,452,4,PASS,PASS,PASS
12,2,1,15,8,1,14,3,484,484,4,PASS,PASS,PASS
12,2,1,16,8,1,15,3,516,516,4,PASS,PASS,PASS
12,2,1,17,8,1,16,3,548,548,4,PASS,PASS,PASS
12,2,1,18,8,1,17,3,580,580,4,PASS,PASS,PASS
12,2,1,19,8,1,18,3,612,612,4,PASS,PASS,PASS
12,2,1,20,8,1,19,3,644,644,4,PASS,PASS,PASS
12,2,1,21,8,1,20,3,676,676,4,PASS,PASS,PASS
12,2,1,22,8,1,21,3,708,708,4,PASS,PASS,PASS
12,2,1,23,8,1,22,3,740,740,4,PASS,PASS,PASS
12,2,1,24,8,1,23,3,772,772,4,PASS,PASS,PASS
12,2,2,4,8,1,3,4,180,180,3,PASS,PASS,PASS
12,2,2,4,8,2,2,6,196,196,2,PASS,PASS,PASS
12,2,2,5,8,1,4,4,224,224,4,PASS,PASS,PASS
12,2,2,5,8,2,3,6,240,240,3,PASS,PASS,PASS
12,2,2,6,8,1,5,4,268,268,4,PASS,PASS,PASS
12,2,2,6,8,2,4,6,284,284,4,PASS,PASS,PASS
12,2,2,7,8,1,6,4,312,312,4,PASS,PASS,PASS
12,2,2,7,8,2,5,6,328,328,4,PASS,PASS,PASS
12,2,2,8,16,1,7,4,356,356,4,PASS,PASS,PASS
12,2,2,8,16,2,6,6,372,372,4,PASS,PASS,PASS
12,2,2,9,16,1,8,4,400,400,4,PASS,PASS,PASS
12,2,2,9,16,2,7,6,416,416,4,PASS,PASS,PASS
12,2,2,10,16,1,9,4,444,444,4,PASS,PASS,PASS
12,2,2,10,16,2,8,6,460,460,4,PASS,PASS,PASS
12,2,2,11,16,1,10,4,488,488,4,PASS,PASS,PASS
12,2,2,11,16,2,9,6,504,504,4,PASS,PASS,PASS
12,2,2,12,16,1,11,4,532,532,4,PASS,PASS,PASS
12,2,2,12,16,2,10,6,548,548,4,PASS,PASS,PASS
12,2,2,13,16,1,12,4,576,576,4,PASS,PASS,PASS
12,2,2,13,16,2,11,6,592,592,4,PASS,PASS,PASS
12,2,2,14,16,1,13,4,620,620,4,PASS,PASS,PASS
12,2,2,14,16,2,12,6,636,636,4,PASS,PASS,PASS
12,2,2,15,16,1,14,4,664,664,4,PASS,PASS,PASS
12,2,2,15,16,2,13,6,680,680,4,PASS,PASS,PASS
12,2,2,16,16,1,15,4,708,708,4,PASS,PASS,PASS
12,2,2,16,16,2,14,6,724,724,4,PASS,PASS,PASS
12,2,2,17,16,1,16,4,752,752,4,PASS,PASS,PASS
12,2,2,17,16,2,15,6,768,768,4,PASS,PASS,PASS
12,2,2,18,16,1,17,4,796,796,4,PASS,PASS,PASS
12,2,2,18,16,2,16,6,812,812,4,PASS,PASS,PASS
12,2,2,19,16,1,18,4,840,840,4,PASS,PASS,PASS
12,2,2,19,16,2,17,6,856,856,4,PASS,PASS,PASS
12,2,2,20,16,1,19,4,884,884,4,PASS,PASS,PASS
12,2,2,20,16,2,18,6,900,900,4,PASS,PASS,PASS
12,2,2,21,16,1,20,4,928,928,4,PASS,PASS,PASS
12,2,2,21,16,2,19,6,944,944,4,PASS,PASS,PASS
12,2,2,22,16,1,21,4,972,972,4,PASS,PASS,PASS
12,2,2,22,16,2,20,6,988,988,4,PASS,PASS,PASS
12,2,2,23,16,1,22,4,1016,1016,4,PASS,PASS,PASS
12,2,2,23,16,2,21,6,1032,1032,4,PASS,PASS,PASS
12,2,2,24,16,1,23,4,1060,1060,4,PASS,PASS,PASS
12,2,2,24,16,2,22,6,1076,1076,4,PASS,PASS,PASS
12,2,3,4,16,1,3,5,228,228,3,PASS,PASS,PASS
12,2,3,4,16,2,2,7,246,246,2,PASS,PASS,PASS
12,2,3,4,16,3,1,9,272,272,1,PASS,PASS,PASS
12,2,3,5,16,1,4,5,284,284,4,PASS,PASS,PASS
12,2,3,5,16,2,3,7,302,302,3,PASS,PASS,PASS
12,2,3,5,16,3,2,9,328,328,2,PASS,PASS,PASS
12,2,3,6,16,1,5,5,340,340,4,PASS,PASS,PASS
12,2,3,6,16,2,4,7,358,358,4,PASS,PASS,PASS
12,2,3,6,16,3,3,9,384,384,3,PASS,PASS,PASS
12,2,3,7,32,1,6,5,396,396,4,PASS,PASS,PASS
12,2,3,7,32,2,5,7,414,414,4,PASS,PASS,PASS
12,2,3,7,32,3,4,9,440,440,4,PASS,PASS,PASS
12,2,3,8,16,1,7,5,452,452,4,PASS,PASS,PASS
12,2,3,8,16,2,6,7,470,470,4,PASS,PASS,PASS
12,2,3,8,16,3,5,9,496,496,4,PASS,PASS,PASS
12,2,3,9,32,1,8,5,508,508,4,PASS,PASS,PASS
12,2,3,9,32,2,7,7,526,526,4,PASS,PASS,PASS
12,2,3,9,32,3,6,9,552,552,4,PASS,PASS,PASS
12,2,3,10,32,1,9,5,564,564,4,PASS,PASS,PASS
12,2,3,10,32,2,8,7,582,582,4,PASS,PASS,PASS
12,2,3,10,32,3,7,9,608,608,4,PASS,PASS,PASS
12,2,3,11,32,1,10,5,620,620,4,PASS,PASS,PASS
12,2,3,11,32,2,9,7,638,638,4,PASS,PASS,PASS
12,2,3,11,32,3,8,9,664,664,4,PASS,PASS,PASS
12,2,3,12,32,1,11,5,676,676,4,PASS,PASS,PASS
12,2,3,12,32,2,10,7,694,694,4,PASS,PASS,PASS
12,2,3,12,32,3,9,9,720,720,4,PASS,PASS,PASS
12,2,3,13,32,1,12,5,732,732,4,PASS,PASS,PASS
12,2,3,13,32,2,11,7,750,750,4,PASS,PASS,PASS
12,2,3,13,32,3,10,9,776,776,4,PASS,PASS,PASS
12,2,3,14,32,1,13,5,788,788,4,PASS,PASS,PASS
12,2,3,14,32,2,12,7,806,806,4,PASS,PASS,PASS
12,2,3,14,32,3,11,9,832,832,4,PASS,PASS,PASS
12,2,3,15,32,1,14,5,844,844,4,PASS,PASS,PASS
12,2,3,15,32,2,13,7,862,862,4,PASS,PASS,PASS
12,2,3,15,32,3,12,9,888,888,4,PASS,PASS,PASS
12,2,3,16,32,1,15,5,900,900,4,PASS,PASS,PASS
12,2,3,16,32,2,14,7,918,918,4,PASS,PASS,PASS
12,2,3,16,32,3,13,9,944,944,4,PASS,PASS,PASS
12,2,3,17,32,1,16,5,956,956,4,PASS,PASS,PASS
12,2,3,17,32,2,15,7,974,974,4,PASS,PASS,PASS
12,2,3,17,32,3,14,9,1000,1000,4,PASS,PASS,PASS
12,2,3,18,32,1,17,5,1012,1012,4,PASS,PASS,PASS
12,2,3,18,32,2,16,7,1030,1030,4,PASS,PASS,PASS
12,2,3,18,32,3,15,9,1056,1056,4,PASS,PASS,PASS
12,2,3,19,32,1,18,5,1068,1068,4,PASS,PASS,PASS
12,2,3,19,32,2,17,7,1086,1086,4,PASS,PASS,PASS
12,2,3,19,32,3,16,9,1112,1112,4,PASS,PASS,PASS
12,2,3,20,32,1,19,5,1124,1124,4,PASS,PASS,PASS
12,2,3,20,32,2,18,7,1142,1142,4,PASS,PASS,PASS
12,2,3,20,32,3,17,9,1168,1168,4,PASS,PASS,PASS
12,2,3,21,32,1,20,5,1180,1180,4,PASS,PASS,PASS
12,2,3,21,32,2,19,7,1198,1198,4,PASS,PASS,PASS
12,2,3,21,32,3,18,9,1224,1224,4,PASS,PASS,PASS
12,2,3,22,32,1,21,5,1236,1236,4,PASS,PASS,PASS
12,2,3,22,32,2,20,7,1254,1254,4,PASS,PASS,PASS
12,2,3,22,32,3,19,9,1280,1280,4,PASS,PASS,PASS
12,2,3,23,32,1,22,5,1292,1292,4,PASS,PASS,PASS
12,2,3,23,32,2,21,7,1310,1310,4,PASS,PASS,PASS
12,2,3,23,32,3,20,9,1336,1336,4,PASS,PASS,PASS
12,2,3,24,32,1,23,5,1348,1348,4,PASS,PASS,PASS
12,2,3,24,32,2,22,7,1366,1366,4,PASS,PASS,PASS
12,2,3,24,32,3,21,9,1392,1392,4,PASS,PASS,PASS
12,3,1,4,8,1,3,4,165,165,3,PASS,PASS,PASS
12,3,1,5,8,1,4,4,204,204,4,PASS,PASS,PASS
12,3,1,6,8,1,5,4,243,243,4,PASS,PASS,PASS
12,3,1,7,8,1,6,4,282,282,4,PASS,PASS,PASS
12,3,1,8,8,1,7,4,321,321,4,PASS,PASS,PASS
12,3,1,9,8,1,8,4,360,360,4,PASS,PASS,PASS
12,3,1,10,8,1,9,4,399,399,4,PASS,PASS,PASS
12,3,1,11,8,1,10,4,438,438,4,PASS,PASS,PASS
12,3,1,12,8,1,11,4,477,477,4,PASS,PASS,PASS
12,3,1,13,8,1,12,4,516,516,4,PASS,PASS,PASS
12,3,1,14,8,1,13,4,555,555,4,PASS,PASS,PASS
12,3,1,15,8,1,14,4,594,594,4,PASS,PASS,PASS
12,3,1,16,8,1,15,4,633,633,4,PASS,PASS,PASS
12,3,1,17,8,1,16,4,672,672,4,PASS,PASS,PASS
12,3,1,18,8,1,17,4,711,711,4,PASS,PASS,PASS
12,3,1,19,8,1,18,4,750,750,4,PASS,PASS,PASS
12,3,1,20,8,1,19,4,789,789,4,PASS,PASS,PASS
12,3,1,21,8,1,20,4,828,828,4,PASS,PASS,PASS
12,3,1,22,8,1,21,4,867,867,4,PASS,PASS,PASS
12,3,1,23,8,1,22,4,906,906,4,PASS,PASS,PASS
12,3,1,24,8,1,23,4,945,945,4,PASS,PASS,PASS
12,3,2,4,8,1,3,5,213,213,3,PASS,PASS,PASS
12,3,2,4,8,2,2,8,246,246,2,PASS,PASS,PASS
12,3,2,5,8,1,4,5,264,264,4,PASS,PASS,PASS
12,3,2,5,8,2,3,8,297,297,3,PASS,PASS,PASS
12,3,2,6,8,1,5,5,315,315,4,PASS,PASS,PASS
12,3,2,6,8,2,4,8,348,348,4,PASS,PASS,PASS
12,3,2,7,8,1,6,5,366,366,4,PASS,PASS,PASS
12,3,2,7,8,2,5,8,399,399,4,PASS,PASS,PASS
12,3,2,8,8,1,7,5,417,417,4,PASS,PASS,PASS
12,3,2,8,8,2,6,8,450,450,4,PASS,PASS,PASS
12,3,2,9,8,1,8,5,468,468,4,PASS,PASS,PASS
12,3,2,9,8,2,7,8,501,501,4,PASS,PASS,PASS
12,3,2,10,8,1,9,5,519,519,4,PASS,PASS,PASS
12,3,2,10,8,2,8,8,552,552,4,PASS,PASS,PASS
12,3,2,11,8,1,10,5,570,570,4,PASS,PASS,PASS
12,3,2,11,8,2,9,8,603,603,4,PASS,PASS,PASS
12,3,2,12,8,1,11,5,621,621,4,PASS,PASS,PASS
12,3,2,12,8,2,10,8,654,654,4,PASS,PASS,PASS
12,3,2,13,8,1,12,5,672,672,4,PASS,PASS,PASS
12,3,2,13,8,2,11,8,705,705,4,PASS,PASS,PASS
12,3,2,14,8,1,13,5,723,723,4,PASS,PASS,PASS
12,3,2,14,8,2,12,8,756,756,4,PASS,PASS,PASS
12,3,2,15,8,1,14,5,774,774,4,PASS,PASS,PASS
12,3,2,15,8,2,13,8,807,807,4,PASS,PASS,PASS
12,3,2,16,8,1,15,5,825,825,4,PASS,PASS,PASS
12,3,2,16,8,2,14,8,858,858,4,PASS,PASS,PASS
12,3,2,17,16,1,16,5,876,876,4,PASS,PASS,PASS
12,3,2,17,16,2,15,8,909,909,4,PASS,PASS,PASS
12,3,2,18,16,1,17,5,927,927,4,PASS,PASS,PASS
12,3,2,18,16,2,16,8,960,960,4,PASS,PASS,PASS
12,3,2,19,16,1,18,5,978,978,4,PASS,PASS,PASS
12,3,2,19,16,2,17,8,1011,1011,4,PASS,PASS,PASS
12,3,2,20,16,1,19,5,1029,1029,4,PASS,PASS,PASS
12,3,2,20,16,2,18,8,1062,1062,4,PASS,PASS,PASS
